STATEFIPS,STATE,zipcode,agi_stub,N02650,A02650
54,WV,26662,3,60,3547
54,WV,26662,4,40,3305
54,WV,26662,5,70,9445
54,WV,26662,6,0,0
54,WV,26676,1,90,1026
54,WV,26676,2,40,1613
54,WV,26676,3,20,1460
54,WV,26676,4,30,2834
54,WV,26676,5,0,0
54,WV,26676,6,0,0
54,WV,26678,1,210,2546
54,WV,26678,2,100,3649
54,WV,26678,3,90,5539
54,WV,26678,4,50,4677
54,WV,26678,5,50,8308
54,WV,26678,6,0,0
54,WV,26679,1,330,4143
54,WV,26679,2,180,6641
54,WV,26679,3,130,7734
54,WV,26679,4,70,6482
54,WV,26679,5,80,12052
54,WV,26679,6,0,0
54,WV,26680,1,60,651
54,WV,26680,2,30,1108
54,WV,26680,3,40,3183
54,WV,26680,4,0,0
54,WV,26680,5,0,0
54,WV,26680,6,0,0
54,WV,26681,1,290,3646
54,WV,26681,2,160,5745
54,WV,26681,3,100,6258
54,WV,26681,4,50,4663
54,WV,26681,5,50,6834
54,WV,26681,6,0,0
54,WV,26690,1,80,1056
54,WV,26690,2,40,1532
54,WV,26690,3,30,1700
54,WV,26690,4,20,2550
54,WV,26690,5,0,0
54,WV,26690,6,0,0
54,WV,26691,1,70,752
54,WV,26691,2,40,1479
54,WV,26691,3,40,2926
54,WV,26691,4,0,0
54,WV,26691,5,0,0
54,WV,26691,6,0,0
54,WV,26704,1,960,11690
54,WV,26704,2,570,20852
54,WV,26704,3,340,20960
54,WV,26704,4,160,14051
54,WV,26704,5,130,18744
54,WV,26704,6,0,0
54,WV,26705,1,230,2726
54,WV,26705,2,110,4025
54,WV,26705,3,70,4651
54,WV,26705,4,40,3053
54,WV,26705,5,30,4064
54,WV,26705,6,0,0
54,WV,26710,1,370,4605
54,WV,26710,2,230,8383
54,WV,26710,3,140,8697
54,WV,26710,4,70,6299
54,WV,26710,5,50,6498
54,WV,26710,6,0,0
54,WV,26711,1,410,5341
54,WV,26711,2,270,10131
54,WV,26711,3,190,11896
54,WV,26711,4,120,10019
54,WV,26711,5,130,19080
54,WV,26711,6,0,0
54,WV,26714,1,70,750
54,WV,26714,2,40,1424
54,WV,26714,3,40,2958
54,WV,26714,4,0,0
54,WV,26714,5,0,0
54,WV,26714,6,0,0
54,WV,26716,1,130,1798
54,WV,26716,2,70,2610
54,WV,26716,3,50,3138
54,WV,26716,4,40,4413
54,WV,26716,5,0,0
54,WV,26716,6,0,0
54,WV,26717,1,210,2758
54,WV,26717,2,120,4195
54,WV,26717,3,70,4527
54,WV,26717,4,40,3051
54,WV,26717,5,30,3067
54,WV,26717,6,0,0
54,WV,26719,1,490,6004
54,WV,26719,2,290,10542
54,WV,26719,3,200,12691
54,WV,26719,4,150,12706
54,WV,26719,5,150,21498
54,WV,26719,6,0,0
54,WV,26722,1,140,1723
54,WV,26722,2,80,2840
54,WV,26722,3,30,1700
54,WV,26722,4,30,2694
54,WV,26722,5,0,0
54,WV,26722,6,0,0
54,WV,26726,1,2610,33248
54,WV,26726,2,1400,51290
54,WV,26726,3,880,55054
54,WV,26726,4,500,43493
54,WV,26726,5,380,48265
54,WV,26726,6,30,11287
54,WV,26731,1,60,700
54,WV,26731,2,50,2247
54,WV,26731,3,0,0
54,WV,26731,4,20,2036
54,WV,26731,5,0,0
54,WV,26731,6,0,0
54,WV,26739,1,120,1666
54,WV,26739,2,90,3482
54,WV,26739,3,50,3136
54,WV,26739,4,40,3198
54,WV,26739,5,30,3551
54,WV,26739,6,0,0
54,WV,26743,1,300,3832
54,WV,26743,2,180,6444
54,WV,26743,3,100,6037
54,WV,26743,4,70,6509
54,WV,26743,5,70,11383
54,WV,26743,6,0,0
54,WV,26750,1,220,2771
54,WV,26750,2,80,2833
54,WV,26750,3,50,3813
54,WV,26750,4,0,0
54,WV,26750,5,0,0
54,WV,26750,6,0,0
54,WV,26753,1,1180,14880
54,WV,26753,2,680,24832
54,WV,26753,3,440,27645
54,WV,26753,4,290,25257
54,WV,26753,5,260,33548
54,WV,26753,6,60,22708
54,WV,26755,1,110,1215
54,WV,26755,2,90,3213
54,WV,26755,3,60,4113
54,WV,26755,4,0,0
54,WV,26755,5,20,3515
54,WV,26755,6,0,0
54,WV,26757,1,1200,15035
54,WV,26757,2,690,25300
54,WV,26757,3,370,23119
54,WV,26757,4,160,13778
54,WV,26757,5,130,18084
54,WV,26757,6,30,8903
54,WV,26761,1,120,1481
54,WV,26761,2,60,2236
54,WV,26761,3,20,1500
54,WV,26761,4,20,2468
54,WV,26761,5,0,0
54,WV,26761,6,0,0
54,WV,26763,1,260,3108
54,WV,26763,2,160,6026
54,WV,26763,3,100,5800
54,WV,26763,4,60,5076
54,WV,26763,5,50,7583
54,WV,26763,6,0,0
54,WV,26764,1,830,10502
54,WV,26764,2,470,17084
54,WV,26764,3,250,15309
54,WV,26764,4,120,10004
54,WV,26764,5,110,15625
54,WV,26764,6,0,0
54,WV,26767,1,140,1763
54,WV,26767,2,70,2509
54,WV,26767,3,50,2945
54,WV,26767,4,30,2822
54,WV,26767,5,30,4067
54,WV,26767,6,0,0
54,WV,26801,1,220,2711
54,WV,26801,2,150,5274
54,WV,26801,3,60,4043
54,WV,26801,4,40,3633
54,WV,26801,5,60,9133
54,WV,26801,6,0,0
54,WV,26802,1,190,2397
54,WV,26802,2,130,4854
54,WV,26802,3,70,4350
54,WV,26802,4,30,2870
54,WV,26802,5,20,2939
54,WV,26802,6,0,0
54,WV,26804,1,150,1959
54,WV,26804,2,60,2049
54,WV,26804,3,40,3329
54,WV,26804,4,0,0
54,WV,26804,5,0,0
54,WV,26804,6,0,0
54,WV,26807,1,550,6759
54,WV,26807,2,350,12860
54,WV,26807,3,170,10651
54,WV,26807,4,110,9707
54,WV,26807,5,90,14301
54,WV,26807,6,0,0
54,WV,26808,1,170,1948
54,WV,26808,2,110,4109
54,WV,26808,3,70,4083
54,WV,26808,4,30,2744
54,WV,26808,5,30,3636
54,WV,26808,6,0,0
54,WV,26810,1,60,806
54,WV,26810,2,30,1199
54,WV,26810,3,50,3249
54,WV,26810,4,0,0
54,WV,26810,5,20,2718
54,WV,26810,6,0,0
54,WV,26812,1,300,3797
54,WV,26812,2,200,7578
54,WV,26812,3,100,6427
54,WV,26812,4,60,4846
54,WV,26812,5,40,5540
54,WV,26812,6,0,0
54,WV,26814,1,90,1287
54,WV,26814,2,60,1923
54,WV,26814,3,40,3463
54,WV,26814,4,0,0
54,WV,26814,5,0,0
54,WV,26814,6,0,0
54,WV,26815,1,150,2095
54,WV,26815,2,110,3883
54,WV,26815,3,50,2814
54,WV,26815,4,40,3957
54,WV,26815,5,0,0
54,WV,26815,6,0,0
54,WV,26817,1,90,1020
54,WV,26817,2,60,2395
54,WV,26817,3,40,2382
54,WV,26817,4,40,3524
54,WV,26817,5,0,0
54,WV,26817,6,0,0
54,WV,26818,1,160,2178
54,WV,26818,2,90,3231
54,WV,26818,3,40,2613
54,WV,26818,4,40,3647
54,WV,26818,5,0,0
54,WV,26818,6,0,0
54,WV,26833,1,390,5120
54,WV,26833,2,250,8935
54,WV,26833,3,140,8593
54,WV,26833,4,90,7597
54,WV,26833,5,50,6295
54,WV,26833,6,0,0
54,WV,26836,1,1500,20675
54,WV,26836,2,840,29063
54,WV,26836,3,350,21729
54,WV,26836,4,150,12825
54,WV,26836,5,120,16345
54,WV,26836,6,30,7462
54,WV,26845,1,140,1867
54,WV,26845,2,100,3739
54,WV,26845,3,60,3543
54,WV,26845,4,40,3452
54,WV,26845,5,20,3009
54,WV,26845,6,0,0
54,WV,26847,1,1260,16148
54,WV,26847,2,760,27083
54,WV,26847,3,380,23900
54,WV,26847,4,190,16275
54,WV,26847,5,170,21619
54,WV,26847,6,20,9253
54,WV,26851,1,340,4159
54,WV,26851,2,220,7889
54,WV,26851,3,160,9896
54,WV,26851,4,80,7091
54,WV,26851,5,70,9488
54,WV,26851,6,0,0
54,WV,26852,1,170,2239
54,WV,26852,2,110,3918
54,WV,26852,3,50,2990
54,WV,26852,4,40,4441
54,WV,26852,5,0,0
54,WV,26852,6,0,0
54,WV,26855,1,150,1924
54,WV,26855,2,80,2809
54,WV,26855,3,60,3669
54,WV,26855,4,30,3761
54,WV,26855,5,0,0
54,WV,26855,6,0,0
54,WV,26865,1,90,1191
54,WV,26865,2,60,2356
54,WV,26865,3,30,1808
54,WV,26865,4,40,4785
54,WV,26865,5,0,0
54,WV,26865,6,0,0
54,WV,26866,1,140,1941
54,WV,26866,2,100,3544
54,WV,26866,3,60,3950
54,WV,26866,4,60,5707
54,WV,26866,5,0,0
54,WV,26866,6,0,0
54,WV,26884,1,90,1217
54,WV,26884,2,80,3032
54,WV,26884,3,30,1627
54,WV,26884,4,30,3621
54,WV,26884,5,0,0
54,WV,26884,6,0,0
54,WV,99999,1,19630,249994
54,WV,99999,2,10530,381448
54,WV,99999,3,5800,359574
54,WV,99999,4,3440,297960
54,WV,99999,5,2590,332255
54,WV,99999,6,310,123439
55,WI,0,1,1033680,12569242
55,WI,0,2,667030,24536052
55,WI,0,3,409370,25570016
55,WI,0,4,274400,24040107
55,WI,0,5,304660,41037109
55,WI,0,6,71750,34503934
55,WI,53001,1,310,3519
55,WI,53001,2,260,9645
55,WI,53001,3,180,11320
55,WI,53001,4,130,11486
55,WI,53001,5,110,18493
55,WI,53001,6,0,0
55,WI,53002,1,380,4433
55,WI,53002,2,270,10155
55,WI,53002,3,190,12158
55,WI,53002,4,160,13842
55,WI,53002,5,170,21127
55,WI,53002,6,20,8910
55,WI,53004,1,530,5947
55,WI,53004,2,340,12992
55,WI,53004,3,260,16645
55,WI,53004,4,230,19988
55,WI,53004,5,250,33128
55,WI,53004,6,40,18061
55,WI,53005,1,2990,31424
55,WI,53005,2,1650,63110
55,WI,53005,3,1440,91395
55,WI,53005,4,1310,115882
55,WI,53005,5,2270,311446
55,WI,53005,6,910,380868
55,WI,53006,1,290,3067
55,WI,53006,2,200,7694
55,WI,53006,3,160,10002
55,WI,53006,4,130,11598
55,WI,53006,5,110,14845
55,WI,53006,6,20,6313
55,WI,53007,1,340,4293
55,WI,53007,2,320,11921
55,WI,53007,3,160,9949
55,WI,53007,4,90,7712
55,WI,53007,5,70,9221
55,WI,53007,6,0,0
55,WI,53010,1,1230,14466
55,WI,53010,2,860,32471
55,WI,53010,3,670,41949
55,WI,53010,4,470,40933
55,WI,53010,5,430,54928
55,WI,53010,6,60,23399
55,WI,53011,1,400,5025
55,WI,53011,2,280,10224
55,WI,53011,3,190,11841
55,WI,53011,4,160,13871
55,WI,53011,5,130,21053
55,WI,53011,6,0,0
55,WI,53012,1,2930,31873
55,WI,53012,2,1600,59898
55,WI,53012,3,1200,75570
55,WI,53012,4,1010,89701
55,WI,53012,5,1870,259993
55,WI,53012,6,770,347639
55,WI,53013,1,530,6271
55,WI,53013,2,330,12561
55,WI,53013,3,270,16856
55,WI,53013,4,220,19300
55,WI,53013,5,240,31499
55,WI,53013,6,40,12129
55,WI,53014,1,1340,16295
55,WI,53014,2,1010,37473
55,WI,53014,3,700,43981
55,WI,53014,4,440,38209
55,WI,53014,5,370,47031
55,WI,53014,6,60,22017
55,WI,53015,1,410,4897
55,WI,53015,2,320,12132
55,WI,53015,3,220,13849
55,WI,53015,4,150,13364
55,WI,53015,5,170,26510
55,WI,53015,6,0,0
55,WI,53017,1,770,8117
55,WI,53017,2,430,16265
55,WI,53017,3,370,23444
55,WI,53017,4,340,30220
55,WI,53017,5,660,90146
55,WI,53017,6,210,92982
55,WI,53018,1,1140,11663
55,WI,53018,2,600,22537
55,WI,53018,3,480,30196
55,WI,53018,4,350,31699
55,WI,53018,5,770,108786
55,WI,53018,6,480,218801
55,WI,53019,1,320,3918
55,WI,53019,2,250,9210
55,WI,53019,3,170,10935
55,WI,53019,4,130,10939
55,WI,53019,5,100,18712
55,WI,53019,6,0,0
55,WI,53020,1,540,6118
55,WI,53020,2,370,14411
55,WI,53020,3,340,21477
55,WI,53020,4,240,20704
55,WI,53020,5,290,37390
55,WI,53020,6,70,43350
55,WI,53021,1,690,8236
55,WI,53021,2,470,17774
55,WI,53021,3,410,25676
55,WI,53021,4,320,28393
55,WI,53021,5,340,43867
55,WI,53021,6,40,30265
55,WI,53022,1,3070,33107
55,WI,53022,2,1990,74793
55,WI,53022,3,1410,88749
55,WI,53022,4,1120,98527
55,WI,53022,5,1950,264762
55,WI,53022,6,470,164434
55,WI,53023,1,240,2759
55,WI,53023,2,180,6707
55,WI,53023,3,100,6023
55,WI,53023,4,80,7088
55,WI,53023,5,100,17024
55,WI,53023,6,0,0
55,WI,53024,1,2840,31607
55,WI,53024,2,1790,67203
55,WI,53024,3,1290,81411
55,WI,53024,4,1030,90750
55,WI,53024,5,1540,208401
55,WI,53024,6,450,190737
55,WI,53027,1,3480,41599
55,WI,53027,2,2510,94488
55,WI,53027,3,1820,114402
55,WI,53027,4,1380,121249
55,WI,53027,5,1590,207456
55,WI,53027,6,260,133245
55,WI,53029,1,3000,32086
55,WI,53029,2,1760,65382
55,WI,53029,3,1170,74649
55,WI,53029,4,1060,93949
55,WI,53029,5,1980,278175
55,WI,53029,6,1090,748625
55,WI,53032,1,780,9523
55,WI,53032,2,670,24666
55,WI,53032,3,450,27511
55,WI,53032,4,260,22754
55,WI,53032,5,260,36097
55,WI,53032,6,0,0
55,WI,53033,1,710,8191
55,WI,53033,2,460,17095
55,WI,53033,3,380,24270
55,WI,53033,4,350,31319
55,WI,53033,5,580,77936
55,WI,53033,6,180,58125
55,WI,53034,1,290,3709
55,WI,53034,2,270,9918
55,WI,53034,3,190,11461
55,WI,53034,4,110,9248
55,WI,53034,5,90,12870
55,WI,53034,6,0,0
55,WI,53035,1,330,3869
55,WI,53035,2,330,12201
55,WI,53035,3,240,14692
55,WI,53035,4,150,12671
55,WI,53035,5,120,18461
55,WI,53035,6,0,0
55,WI,53036,1,410,4985
55,WI,53036,2,290,11053
55,WI,53036,3,280,17856
55,WI,53036,4,200,18116
55,WI,53036,5,210,26338
55,WI,53036,6,30,8965
55,WI,53037,1,1400,16517
55,WI,53037,2,1100,41670
55,WI,53037,3,840,52442
55,WI,53037,4,640,55892
55,WI,53037,5,770,103159
55,WI,53037,6,120,43494
55,WI,53038,1,640,7922
55,WI,53038,2,470,17359
55,WI,53038,3,320,19760
55,WI,53038,4,250,21873
55,WI,53038,5,270,34143
55,WI,53038,6,30,10978
55,WI,53039,1,620,7488
55,WI,53039,2,520,19176
55,WI,53039,3,360,22513
55,WI,53039,4,250,21851
55,WI,53039,5,200,25280
55,WI,53039,6,20,9069
55,WI,53040,1,1310,15197
55,WI,53040,2,900,33857
55,WI,53040,3,700,43999
55,WI,53040,4,540,47092
55,WI,53040,5,520,67623
55,WI,53040,6,70,28956
55,WI,53042,1,1160,13459
55,WI,53042,2,840,31686
55,WI,53042,3,580,35848
55,WI,53042,4,430,37735
55,WI,53042,5,360,46060
55,WI,53042,6,70,23858
55,WI,53044,1,290,2822
55,WI,53044,2,160,6174
55,WI,53044,3,160,9660
55,WI,53044,4,140,12218
55,WI,53044,5,260,36463
55,WI,53044,6,130,80192
55,WI,53045,1,3120,30676
55,WI,53045,2,1620,61344
55,WI,53045,3,1270,80005
55,WI,53045,4,1220,107665
55,WI,53045,5,2360,332990
55,WI,53045,6,1590,829128
55,WI,53046,1,210,2611
55,WI,53046,2,180,6643
55,WI,53046,3,130,7888
55,WI,53046,4,70,6088
55,WI,53046,5,50,6503
55,WI,53046,6,0,0
55,WI,53048,1,590,7270
55,WI,53048,2,470,17515
55,WI,53048,3,310,19227
55,WI,53048,4,170,14851
55,WI,53048,5,170,24709
55,WI,53048,6,0,0
55,WI,53049,1,390,4601
55,WI,53049,2,280,10505
55,WI,53049,3,210,13461
55,WI,53049,4,160,13720
55,WI,53049,5,180,23151
55,WI,53049,6,40,12901
55,WI,53050,1,1170,13865
55,WI,53050,2,930,34710
55,WI,53050,3,640,39983
55,WI,53050,4,420,36566
55,WI,53050,5,340,43512
55,WI,53050,6,50,15912
55,WI,53051,1,5670,64304
55,WI,53051,2,3700,137457
55,WI,53051,3,2780,174715
55,WI,53051,4,2280,200615
55,WI,53051,5,3250,444916
55,WI,53051,6,1020,409650
55,WI,53057,1,230,2698
55,WI,53057,2,160,6101
55,WI,53057,3,140,9266
55,WI,53057,4,130,11404
55,WI,53057,5,100,17355
55,WI,53057,6,0,0
55,WI,53058,1,540,5550
55,WI,53058,2,300,11486
55,WI,53058,3,210,13234
55,WI,53058,4,160,14466
55,WI,53058,5,300,43190
55,WI,53058,6,200,150616
55,WI,53059,1,290,3536
55,WI,53059,2,220,8114
55,WI,53059,3,150,9399
55,WI,53059,4,120,10555
55,WI,53059,5,110,13034
55,WI,53059,6,20,10857
55,WI,53061,1,860,10381
55,WI,53061,2,660,24522
55,WI,53061,3,410,25739
55,WI,53061,4,290,25700
55,WI,53061,5,230,29373
55,WI,53061,6,30,16836
55,WI,53063,1,250,2766
55,WI,53063,2,170,6348
55,WI,53063,3,150,9253
55,WI,53063,4,110,9486
55,WI,53063,5,90,11924
55,WI,53063,6,30,15580
55,WI,53065,1,330,4042
55,WI,53065,2,240,8946
55,WI,53065,3,170,10591
55,WI,53065,4,170,14654
55,WI,53065,5,140,19123
55,WI,53065,6,0,0
55,WI,53066,1,5190,56994
55,WI,53066,2,3090,115493
55,WI,53066,3,2370,150013
55,WI,53066,4,1960,172746
55,WI,53066,5,3240,443189
55,WI,53066,6,1190,644387
55,WI,53069,1,170,2104
55,WI,53069,2,110,4159
55,WI,53069,3,60,3580
55,WI,53069,4,40,3379
55,WI,53069,5,80,11013
55,WI,53069,6,30,17503
55,WI,53070,1,770,8827
55,WI,53070,2,500,19100
55,WI,53070,3,430,27159
55,WI,53070,4,320,27691
55,WI,53070,5,260,33395
55,WI,53070,6,50,25461
55,WI,53072,1,3770,41468
55,WI,53072,2,2560,96579
55,WI,53072,3,1940,120995
55,WI,53072,4,1410,124651
55,WI,53072,5,2470,345741
55,WI,53072,6,1290,609080
55,WI,53073,1,2560,28858
55,WI,53073,2,1680,63897
55,WI,53073,3,1230,76581
55,WI,53073,4,820,72161
55,WI,53073,5,840,110148
55,WI,53073,6,190,97660
55,WI,53074,1,2300,26580
55,WI,53074,2,1550,57692
55,WI,53074,3,1050,66086
55,WI,53074,4,720,62882
55,WI,53074,5,890,116907
55,WI,53074,6,160,86306
55,WI,53075,1,550,6503
55,WI,53075,2,450,16773
55,WI,53075,3,300,18620
55,WI,53075,4,190,16777
55,WI,53075,5,210,26979
55,WI,53075,6,30,13111
55,WI,53076,1,570,5839
55,WI,53076,2,300,11209
55,WI,53076,3,290,18429
55,WI,53076,4,240,21393
55,WI,53076,5,410,56013
55,WI,53076,6,120,65669
55,WI,53078,1,300,3612
55,WI,53078,2,220,8345
55,WI,53078,3,190,11719
55,WI,53078,4,130,11777
55,WI,53078,5,150,20293
55,WI,53078,6,20,11067
55,WI,53079,1,220,2676
55,WI,53079,2,160,5945
55,WI,53079,3,140,9081
55,WI,53079,4,140,12588
55,WI,53079,5,90,13347
55,WI,53079,6,0,0
55,WI,53080,1,1010,11838
55,WI,53080,2,710,26160
55,WI,53080,3,460,28692
55,WI,53080,4,360,31343
55,WI,53080,5,370,47350
55,WI,53080,6,60,22225
55,WI,53081,1,8930,106969
55,WI,53081,2,5580,204292
55,WI,53081,3,3090,191349
55,WI,53081,4,1670,145135
55,WI,53081,5,1160,147443
55,WI,53081,6,170,76706
55,WI,53083,1,3620,41148
55,WI,53083,2,2350,87835
55,WI,53083,3,1680,104997
55,WI,53083,4,1280,111670
55,WI,53083,5,1340,175982
55,WI,53083,6,290,147808
55,WI,53085,1,2040,23933
55,WI,53085,2,1480,54762
55,WI,53085,3,990,61478
55,WI,53085,4,730,64079
55,WI,53085,5,630,82559
55,WI,53085,6,130,52655
55,WI,53086,1,1320,14688
55,WI,53086,2,900,33690
55,WI,53086,3,660,41728
55,WI,53086,4,540,47298
55,WI,53086,5,740,99651
55,WI,53086,6,140,59943
55,WI,53089,1,2830,30111
55,WI,53089,2,1730,64629
55,WI,53089,3,1250,78920
55,WI,53089,4,1140,101056
55,WI,53089,5,1980,270135
55,WI,53089,6,480,159150
55,WI,53090,1,3490,41441
55,WI,53090,2,2510,93824
55,WI,53090,3,1840,114695
55,WI,53090,4,1390,121049
55,WI,53090,5,1290,167416
55,WI,53090,6,170,76992
55,WI,53091,1,360,4241
55,WI,53091,2,290,10828
55,WI,53091,3,200,12396
55,WI,53091,4,130,11231
55,WI,53091,5,100,13833
55,WI,53091,6,0,0
55,WI,53092,1,2910,29548
55,WI,53092,2,1470,55776
55,WI,53092,3,1250,79056
55,WI,53092,4,1020,90996
55,WI,53092,5,2170,309558
55,WI,53092,6,1900,1362116
55,WI,53093,1,260,3060
55,WI,53093,2,170,6397
55,WI,53093,3,160,9984
55,WI,53093,4,140,11816
55,WI,53093,5,100,14120
55,WI,53093,6,0,0
55,WI,53094,1,3440,42686
55,WI,53094,2,2230,81948
55,WI,53094,3,1350,84739
55,WI,53094,4,920,79739
55,WI,53094,5,720,92985
55,WI,53094,6,100,34818
55,WI,53095,1,4710,55276
55,WI,53095,2,3080,114008
55,WI,53095,3,2110,131994
55,WI,53095,4,1520,133894
55,WI,53095,5,1900,254011
55,WI,53095,6,490,222860
55,WI,53097,1,730,6829
55,WI,53097,2,330,12679
55,WI,53097,3,290,18727
55,WI,53097,4,240,21526
55,WI,53097,5,580,83163
55,WI,53097,6,430,273241
55,WI,53098,1,2030,24812
55,WI,53098,2,1410,52043
55,WI,53098,3,970,59812
55,WI,53098,4,610,53379
55,WI,53098,5,520,66748
55,WI,53098,6,90,35176
55,WI,53103,1,580,6640
55,WI,53103,2,350,13207
55,WI,53103,3,300,18651
55,WI,53103,4,280,24391
55,WI,53103,5,340,45492
55,WI,53103,6,70,27311
55,WI,53104,1,940,11099
55,WI,53104,2,610,22758
55,WI,53104,3,410,25388
55,WI,53104,4,320,27842
55,WI,53104,5,460,61807
55,WI,53104,6,100,42690
55,WI,53105,1,5170,59214
55,WI,53105,2,3040,111965
55,WI,53105,3,2050,128970
55,WI,53105,4,1560,137149
55,WI,53105,5,1930,253255
55,WI,53105,6,380,169656
55,WI,53108,1,550,6465
55,WI,53108,2,390,14799
55,WI,53108,3,290,18070
55,WI,53108,4,210,17955
55,WI,53108,5,260,33628
55,WI,53108,6,70,26654
55,WI,53110,1,3560,43982
55,WI,53110,2,2600,95070
55,WI,53110,3,1570,96509
55,WI,53110,4,850,73377
55,WI,53110,5,660,83347
55,WI,53110,6,40,10628
55,WI,53114,1,470,5806
55,WI,53114,2,340,12458
55,WI,53114,3,210,13201
55,WI,53114,4,130,11139
55,WI,53114,5,130,22081
55,WI,53114,6,0,0
55,WI,53115,1,3200,38849
55,WI,53115,2,2000,73462
55,WI,53115,3,1110,68771
55,WI,53115,4,650,56099
55,WI,53115,5,590,78428
55,WI,53115,6,100,40475
55,WI,53118,1,1160,13107
55,WI,53118,2,650,24247
55,WI,53118,3,540,33605
55,WI,53118,4,480,42029
55,WI,53118,5,680,91613
55,WI,53118,6,190,67978
55,WI,53119,1,780,8601
55,WI,53119,2,470,17476
55,WI,53119,3,410,26127
55,WI,53119,4,410,36341
55,WI,53119,5,510,67419
55,WI,53119,6,100,35246
55,WI,53120,1,1610,19003
55,WI,53120,2,1200,44559
55,WI,53120,3,840,53316
55,WI,53120,4,610,53087
55,WI,53120,5,680,90131
55,WI,53120,6,110,66156
55,WI,53121,1,3270,37638
55,WI,53121,2,2050,76212
55,WI,53121,3,1360,84605
55,WI,53121,4,960,84601
55,WI,53121,5,1110,145550
55,WI,53121,6,180,70970
55,WI,53122,1,850,8254
55,WI,53122,2,390,14598
55,WI,53122,3,340,21665
55,WI,53122,4,270,23922
55,WI,53122,5,700,101807
55,WI,53122,6,660,369451
55,WI,53125,1,300,3655
55,WI,53125,2,180,6604
55,WI,53125,3,110,7198
55,WI,53125,4,80,6989
55,WI,53125,5,150,20363
55,WI,53125,6,110,69012
55,WI,53126,1,990,11673
55,WI,53126,2,630,23668
55,WI,53126,3,520,32825
55,WI,53126,4,460,39677
55,WI,53126,5,590,80171
55,WI,53126,6,160,71843
55,WI,53128,1,1240,14543
55,WI,53128,2,830,30804
55,WI,53128,3,600,37645
55,WI,53128,4,360,31332
55,WI,53128,5,360,44501
55,WI,53128,6,30,10806
55,WI,53129,1,2240,25707
55,WI,53129,2,1540,57493
55,WI,53129,3,1260,78989
55,WI,53129,4,930,81168
55,WI,53129,5,1130,148711
55,WI,53129,6,230,95715
55,WI,53130,1,1370,15565
55,WI,53130,2,970,36042
55,WI,53130,3,680,41979
55,WI,53130,4,510,44351
55,WI,53130,5,600,79534
55,WI,53130,6,100,40109
55,WI,53132,1,4940,55756
55,WI,53132,2,3040,113983
55,WI,53132,3,2580,161677
55,WI,53132,4,2120,186432
55,WI,53132,5,3470,468868
55,WI,53132,6,810,352518
55,WI,53137,1,270,3006
55,WI,53137,2,180,6711
55,WI,53137,3,160,10023
55,WI,53137,4,100,8826
55,WI,53137,5,110,13674
55,WI,53137,6,20,9618
55,WI,53139,1,490,5655
55,WI,53139,2,310,11244
55,WI,53139,3,250,15863
55,WI,53139,4,180,15600
55,WI,53139,5,190,24897
55,WI,53139,6,30,11677
55,WI,53140,1,6200,76175
55,WI,53140,2,3280,118406
55,WI,53140,3,1580,97211
55,WI,53140,4,880,76014
55,WI,53140,5,730,94824
55,WI,53140,6,80,24289
55,WI,53142,1,5300,61701
55,WI,53142,2,3360,125078
55,WI,53142,3,2350,146655
55,WI,53142,4,1780,155485
55,WI,53142,5,2350,313040
55,WI,53142,6,330,114038
55,WI,53143,1,4930,59759
55,WI,53143,2,2630,95962
55,WI,53143,3,1410,87521
55,WI,53143,4,810,70026
55,WI,53143,5,700,90690
55,WI,53143,6,100,41060
55,WI,53144,1,5070,61933
55,WI,53144,2,2930,106942
55,WI,53144,3,1600,99687
55,WI,53144,4,1000,87753
55,WI,53144,5,1260,167252
55,WI,53144,6,290,115016
55,WI,53146,1,1130,13035
55,WI,53146,2,700,26546
55,WI,53146,3,620,38613
55,WI,53146,4,530,46444
55,WI,53146,5,680,90401
55,WI,53146,6,190,117106
55,WI,53147,1,3300,39487
55,WI,53147,2,1920,70448
55,WI,53147,3,1110,69416
55,WI,53147,4,690,60086
55,WI,53147,5,840,114735
55,WI,53147,6,350,199094
55,WI,53149,1,2900,32123
55,WI,53149,2,1730,65315
55,WI,53149,3,1350,84670
55,WI,53149,4,1250,110512
55,WI,53149,5,1950,260037
55,WI,53149,6,350,148261
55,WI,53150,1,3720,41147
55,WI,53150,2,2190,81803
55,WI,53150,3,1810,113619
55,WI,53150,4,1650,144963
55,WI,53150,5,2800,380098
55,WI,53150,6,600,217795
55,WI,53151,1,4880,54003
55,WI,53151,2,3330,124976
55,WI,53151,3,2590,162239
55,WI,53151,4,2170,190367
55,WI,53151,5,3350,455107
55,WI,53151,6,870,314048
55,WI,53153,1,380,4238
55,WI,53153,2,220,8139
55,WI,53153,3,190,11824
55,WI,53153,4,160,14014
55,WI,53153,5,260,35200
55,WI,53153,6,60,22808
55,WI,53154,1,5430,66494
55,WI,53154,2,4110,153349
55,WI,53154,3,3030,188302
55,WI,53154,4,2000,174905
55,WI,53154,5,2700,353172
55,WI,53154,6,310,96335
55,WI,53156,1,480,5702
55,WI,53156,2,410,15031
55,WI,53156,3,240,15242
55,WI,53156,4,180,15472
55,WI,53156,5,160,20510
55,WI,53156,6,20,6649
55,WI,53158,1,2600,27629
55,WI,53158,2,1420,52865
55,WI,53158,3,1090,68634
55,WI,53158,4,920,81015
55,WI,53158,5,1570,216377
55,WI,53158,6,470,154479
55,WI,53168,1,1440,17233
55,WI,53168,2,980,36626
